GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AHY2E001,AHY2E002,AHY2E003,AHY2E004,AHY2E005,AHY2E006,AHY2E007,AHY2E008,AHY2E009,AHY2E010,NAME_M,AHY2M001,AHY2M002,AHY2M003,AHY2M004,AHY2M005,AHY2M006,AHY2M007,AHY2M008,AHY2M009,AHY2M010
"G4802010531100","2013-2017","TX",,,"Texas","48","Harris County","201",,,"531100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201531100",,,"Census Tract 5311, Harris County, Texas",3041,2867,0,0,97,0,56,21,0,21,"Census Tract 5311, Harris County, Texas",191,220,13,13,89,13,45,25,13,25
"G4802010531200","2013-2017","TX",,,"Texas","48","Harris County","201",,,"531200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201531200",,,"Census Tract 5312, Harris County, Texas",3636,2914,362,14,105,0,111,130,103,27,"Census Tract 5312, Harris County, Texas",361,390,263,21,75,13,109,163,160,31
"G4802010531300","2013-2017","TX",,,"Texas","48","Harris County","201",,,"531300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201531300",,,"Census Tract 5313, Harris County, Texas",6040,3234,426,0,0,0,2197,183,45,138,"Census Tract 5313, Harris County, Texas",802,581,169,19,19,19,818,131,56,122
"G4802010531400","2013-2017","TX",,,"Texas","48","Harris County","201",,,"531400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201531400",,,"Census Tract 5314, Harris County, Texas",2129,1726,68,0,32,0,246,57,5,52,"Census Tract 5314, Harris County, Texas",123,163,42,13,33,13,122,35,9,33
"G4802010531500","2013-2017","TX",,,"Texas","48","Harris County","201",,,"531500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201531500",,,"Census Tract 5315, Harris County, Texas",2853,2078,265,0,147,0,341,22,15,7,"Census Tract 5315, Harris County, Texas",371,336,212,13,116,13,255,28,26,12
"G4802010531600","2013-2017","TX",,,"Texas","48","Harris County","201",,,"531600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201531600",,,"Census Tract 5316, Harris County, Texas",3156,2487,57,0,54,0,471,87,0,87,"Census Tract 5316, Harris County, Texas",368,320,37,13,63,13,351,70,13,70
"G4802010531700","2013-2017","TX",,,"Texas","48","Harris County","201",,,"531700",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201531700",,,"Census Tract 5317, Harris County, Texas",3251,2965,98,13,32,0,69,74,0,74,"Census Tract 5317, Harris County, Texas",214,236,98,34,33,13,63,78,13,78
"G4802010531800","2013-2017","TX",,,"Texas","48","Harris County","201",,,"531800",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201531800",,,"Census Tract 5318, Harris County, Texas",2342,661,1335,0,50,0,253,43,8,35,"Census Tract 5318, Harris County, Texas",289,257,221,13,52,13,207,52,11,50
"G4802010531900","2013-2017","TX",,,"Texas","48","Harris County","201",,,"531900",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201531900",,,"Census Tract 5319, Harris County, Texas",4715,1456,3137,0,18,0,45,59,33,26,"Census Tract 5319, Harris County, Texas",541,449,385,13,25,13,70,51,38,34
"G4802010532001","2013-2017","TX",,,"Texas","48","Harris County","201",,,"532001",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201532001",,,"Census Tract 5320.01, Harris County, Texas",6152,3306,2425,0,63,0,262,96,0,96,"Census Tract 5320.01, Harris County, Texas",799,712,595,19,106,19,245,91,19,91
"G4802010532002","2013-2017","TX",,,"Texas","48","Harris County","201",,,"532002",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201532002",,,"Census Tract 5320.02, Harris County, Texas",1280,864,254,0,0,0,14,148,13,135,"Census Tract 5320.02, Harris County, Texas",194,163,185,13,13,13,20,187,19,179
"G4802010532100","2013-2017","TX",,,"Texas","48","Harris County","201",,,"532100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201532100",,,"Census Tract 5321, Harris County, Texas",6445,3431,1344,0,200,0,1390,80,42,38,"Census Tract 5321, Harris County, Texas",793,796,491,19,182,19,722,96,68,63
"G4802010532200","2013-2017","TX",,,"Texas","48","Harris County","201",,,"532200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201532200",,,"Census Tract 5322, Harris County, Texas",4027,1894,1080,0,13,0,1012,28,0,28,"Census Tract 5322, Harris County, Texas",642,442,486,13,27,13,544,45,13,45
"G4802010532300","2013-2017","TX",,,"Texas","48","Harris County","201",,,"532300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201532300",,,"Census Tract 5323, Harris County, Texas",7328,4373,1709,0,246,17,923,60,0,60,"Census Tract 5323, Harris County, Texas",805,914,669,19,200,28,494,94,19,94
"G4802010532400","2013-2017","TX",,,"Texas","48","Harris County","201",,,"532400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201532400",,,"Census Tract 5324, Harris County, Texas",6820,4960,850,0,126,0,684,200,58,142,"Census Tract 5324, Harris County, Texas",701,831,188,19,91,19,587,192,97,169
"G4802010532501","2013-2017","TX",,,"Texas","48","Harris County","201",,,"532501",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201532501",,,"Census Tract 5325.01, Harris County, Texas",8620,5128,554,0,1323,0,1429,186,56,130,"Census Tract 5325.01, Harris County, Texas",600,718,195,19,165,19,657,152,93,124
"G4802010532502","2013-2017","TX",,,"Texas","48","Harris County","201",,,"532502",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201532502",,,"Census Tract 5325.02, Harris County, Texas",5698,3547,514,0,241,0,1303,93,52,41,"Census Tract 5325.02, Harris County, Texas",472,529,147,19,245,19,504,98,85,53
"G4802010532600","2013-2017","TX",,,"Texas","48","Harris County","201",,,"532600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201532600",,,"Census Tract 5326, Harris County, Texas",6471,3784,1288,0,637,0,645,117,117,0,"Census Tract 5326, Harris County, Texas",806,848,512,19,339,19,310,165,165,19
"G4802010532700","2013-2017","TX",,,"Texas","48","Harris County","201",,,"532700",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201532700",,,"Census Tract 5327, Harris County, Texas",4822,2360,1887,0,9,0,399,167,9,158,"Census Tract 5327, Harris County, Texas",672,593,333,13,14,13,225,203,19,198
"G4802010532800","2013-2017","TX",,,"Texas","48","Harris County","201",,,"532800",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201532800",,,"Census Tract 5328, Harris County, Texas",1648,1036,252,0,118,0,154,88,26,62,"Census Tract 5328, Harris County, Texas",188,202,87,13,80,13,106,109,27,91
"G4802010532900","2013-2017","TX",,,"Texas","48","Harris County","201",,,"532900",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201532900",,,"Census Tract 5329, Harris County, Texas",6554,2984,2386,41,524,21,572,26,0,26,"Census Tract 5329, Harris County, Texas",703,610,390,60,85,24,306,35,19,35
"G4802010533000","2013-2017","TX",,,"Texas","48","Harris County","201",,,"533000",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201533000",,,"Census Tract 5330, Harris County, Texas",2486,615,1618,0,0,0,240,13,0,13,"Census Tract 5330, Harris County, Texas",318,202,239,13,13,13,144,22,13,22
"G4802010533100","2013-2017","TX",,,"Texas","48","Harris County","201",,,"533100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201533100",,,"Census Tract 5331, Harris County, Texas",7628,2264,4610,0,335,0,355,64,0,64,"Census Tract 5331, Harris County, Texas",1012,574,949,19,404,19,355,99,19,99
"G4802010533200","2013-2017","TX",,,"Texas","48","Harris County","201",,,"533200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201533200",,,"Census Tract 5332, Harris County, Texas",3866,1269,2267,0,60,0,78,192,0,192,"Census Tract 5332, Harris County, Texas",511,392,458,13,59,13,95,198,13,198
"G4802010533300","2013-2017","TX",,,"Texas","48","Harris County","201",,,"533300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201533300",,,"Census Tract 5333, Harris County, Texas",6395,897,5088,13,0,0,124,273,0,273,"Census Tract 5333, Harris County, Texas",709,464,678,23,19,19,148,248,19,248
"G4802010533400","2013-2017","TX",,,"Texas","48","Harris County","201",,,"533400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201533400",,,"Census Tract 5334, Harris County, Texas",12357,6201,4614,0,303,0,1193,46,0,46,"Census Tract 5334, Harris County, Texas",1076,1037,625,21,210,21,627,59,21,59
"G4802010533500","2013-2017","TX",,,"Texas","48","Harris County","201",,,"533500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201533500",,,"Census Tract 5335, Harris County, Texas",4161,2650,459,24,345,0,595,88,58,30,"Census Tract 5335, Harris County, Texas",368,445,125,41,187,13,318,104,90,47
"G4802010533600","2013-2017","TX",,,"Texas","48","Harris County","201",,,"533600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201533600",,,"Census Tract 5336, Harris County, Texas",5797,3337,1534,9,235,0,611,71,9,62,"Census Tract 5336, Harris County, Texas",494,635,412,15,153,19,278,68,13,68
"G4802010533701","2013-2017","TX",,,"Texas","48","Harris County","201",,,"533701",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201533701",,,"Census Tract 5337.01, Harris County, Texas",5869,4460,743,58,223,0,384,1,1,0,"Census Tract 5337.01, Harris County, Texas",576,588,326,67,193,19,252,7,7,19
"G4802010533702","2013-2017","TX",,,"Texas","48","Harris County","201",,,"533702",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201533702",,,"Census Tract 5337.02, Harris County, Texas",3806,2583,660,73,60,0,410,20,16,4,"Census Tract 5337.02, Harris County, Texas",284,354,203,83,49,13,202,25,23,8
"G4802010533801","2013-2017","TX",,,"Texas","48","Harris County","201",,,"533801",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201533801",,,"Census Tract 5338.01, Harris County, Texas",10332,6648,2061,63,1056,0,494,10,10,0,"Census Tract 5338.01, Harris County, Texas",914,872,418,72,277,21,356,18,18,21
"G4802010533802","2013-2017","TX",,,"Texas","48","Harris County","201",,,"533802",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201533802",,,"Census Tract 5338.02, Harris County, Texas",7022,4677,942,81,607,0,533,182,104,78,"Census Tract 5338.02, Harris County, Texas",529,504,242,67,146,19,239,152,106,107
"G4802010533901","2013-2017","TX",,,"Texas","48","Harris County","201",,,"533901",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201533901",,,"Census Tract 5339.01, Harris County, Texas",9939,5587,2827,68,524,0,651,282,146,136,"Census Tract 5339.01, Harris County, Texas",630,587,398,113,223,19,401,271,237,140
"G4802010533902","2013-2017","TX",,,"Texas","48","Harris County","201",,,"533902",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201533902",,,"Census Tract 5339.02, Harris County, Texas",4912,2625,1682,0,184,0,421,0,0,0,"Census Tract 5339.02, Harris County, Texas",478,502,362,13,149,13,237,13,13,13
"G4802010534001","2013-2017","TX",,,"Texas","48","Harris County","201",,,"534001",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201534001",,,"Census Tract 5340.01, Harris County, Texas",3128,2278,87,39,302,0,415,7,7,0,"Census Tract 5340.01, Harris County, Texas",290,349,44,55,144,13,254,10,10,13
"G4802010534002","2013-2017","TX",,,"Texas","48","Harris County","201",,,"534002",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201534002",,,"Census Tract 5340.02, Harris County, Texas",6375,4600,542,10,640,0,486,97,70,27,"Census Tract 5340.02, Harris County, Texas",509,559,230,16,326,19,305,83,77,41
"G4802010534003","2013-2017","TX",,,"Texas","48","Harris County","201",,,"534003",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201534003",,,"Census Tract 5340.03, Harris County, Texas",2817,1336,855,33,271,0,268,54,0,54,"Census Tract 5340.03, Harris County, Texas",253,314,187,53,116,13,182,43,13,43
"G4802010534100","2013-2017","TX",,,"Texas","48","Harris County","201",,,"534100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201534100",,,"Census Tract 5341, Harris County, Texas",8859,4733,866,153,1724,0,1143,240,164,76,"Census Tract 5341, Harris County, Texas",952,712,385,176,282,19,813,242,234,71
"G4802010534201","2013-2017","TX",,,"Texas","48","Harris County","201",,,"534201",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201534201",,,"Census Tract 5342.01, Harris County, Texas",2760,1670,256,12,462,0,295,65,0,65,"Census Tract 5342.01, Harris County, Texas",397,403,181,18,111,13,229,76,13,76
"G4802010534202","2013-2017","TX",,,"Texas","48","Harris County","201",,,"534202",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201534202",,,"Census Tract 5342.02, Harris County, Texas",9150,6471,1042,0,875,0,619,143,36,107,"Census Tract 5342.02, Harris County, Texas",790,892,284,19,347,19,570,119,56,102
"G4802010534203","2013-2017","TX",,,"Texas","48","Harris County","201",,,"534203",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201534203",,,"Census Tract 5342.03, Harris County, Texas",2217,1468,135,28,101,0,408,77,77,0,"Census Tract 5342.03, Harris County, Texas",233,305,73,33,79,13,198,101,101,13
"G4802010540100","2013-2017","TX",,,"Texas","48","Harris County","201",,,"540100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201540100",,,"Census Tract 5401, Harris County, Texas",11598,7149,628,0,2707,0,989,125,51,74,"Census Tract 5401, Harris County, Texas",731,807,184,21,317,21,524,97,61,72
"G4802010540200","2013-2017","TX",,,"Texas","48","Harris County","201",,,"540200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201540200",,,"Census Tract 5402, Harris County, Texas",3131,2035,447,0,255,0,368,26,7,19,"Census Tract 5402, Harris County, Texas",299,321,277,13,182,13,293,33,11,31
"G4802010540501","2013-2017","TX",,,"Texas","48","Harris County","201",,,"540501",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201540501",,,"Census Tract 5405.01, Harris County, Texas",6816,3713,607,0,310,0,1794,392,21,371,"Census Tract 5405.01, Harris County, Texas",948,1133,324,19,168,19,746,350,32,349
"G4802010540502","2013-2017","TX",,,"Texas","48","Harris County","201",,,"540502",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201540502",,,"Census Tract 5405.02, Harris County, Texas",5244,4475,401,57,134,0,134,43,22,21,"Census Tract 5405.02, Harris County, Texas",489,416,296,67,110,19,95,31,24,25
"G4802010540601","2013-2017","TX",,,"Texas","48","Harris County","201",,,"540601",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201540601",,,"Census Tract 5406.01, Harris County, Texas",4455,2495,722,0,647,0,461,130,44,86,"Census Tract 5406.01, Harris County, Texas",436,415,270,13,117,13,320,89,52,71
"G4802010540602","2013-2017","TX",,,"Texas","48","Harris County","201",,,"540602",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201540602",,,"Census Tract 5406.02, Harris County, Texas",7387,4691,866,0,439,0,835,556,481,75,"Census Tract 5406.02, Harris County, Texas",606,672,468,19,366,19,559,530,515,89
"G4802010540700","2013-2017","TX",,,"Texas","48","Harris County","201",,,"540700",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201540700",,,"Census Tract 5407, Harris County, Texas",7146,4718,371,10,1134,0,655,258,0,258,"Census Tract 5407, Harris County, Texas",502,612,136,18,295,19,431,197,19,197
"G4802010540800","2013-2017","TX",,,"Texas","48","Harris County","201",,,"540800",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201540800",,,"Census Tract 5408, Harris County, Texas",7671,4781,907,124,614,0,1110,135,0,135,"Census Tract 5408, Harris County, Texas",718,714,414,194,139,19,590,147,19,147
"G4802010540901","2013-2017","TX",,,"Texas","48","Harris County","201",,,"540901",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201540901",,,"Census Tract 5409.01, Harris County, Texas",2600,2177,139,0,263,0,21,0,0,0,"Census Tract 5409.01, Harris County, Texas",264,294,101,13,208,13,36,13,13,13
"G4802010540902","2013-2017","TX",,,"Texas","48","Harris County","201",,,"540902",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201540902",,,"Census Tract 5409.02, Harris County, Texas",6639,4369,1599,18,424,34,54,141,21,120,"Census Tract 5409.02, Harris County, Texas",659,613,644,29,158,57,70,103,35,101
"G4802010541001","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541001",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541001",,,"Census Tract 5410.01, Harris County, Texas",11396,6048,2159,0,2633,0,343,213,18,195,"Census Tract 5410.01, Harris County, Texas",786,1088,780,21,1018,21,261,156,30,153
"G4802010541002","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541002",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541002",,,"Census Tract 5410.02, Harris County, Texas",9250,5213,1841,0,1611,0,147,438,41,397,"Census Tract 5410.02, Harris County, Texas",578,657,406,19,565,19,163,283,45,284
"G4802010541003","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541003",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541003",,,"Census Tract 5410.03, Harris County, Texas",14902,8657,2346,0,1608,0,1355,936,25,911,"Census Tract 5410.03, Harris County, Texas",1165,1439,750,21,332,21,689,841,41,843
"G4802010541100","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541100",,,"Census Tract 5411, Harris County, Texas",7042,5335,683,16,685,0,145,178,111,67,"Census Tract 5411, Harris County, Texas",501,608,192,23,218,19,114,134,117,119
"G4802010541201","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541201",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541201",,,"Census Tract 5412.01, Harris County, Texas",8890,6229,903,89,925,0,544,200,0,200,"Census Tract 5412.01, Harris County, Texas",656,706,285,126,211,19,399,140,19,140
"G4802010541202","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541202",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541202",,,"Census Tract 5412.02, Harris County, Texas",9064,6737,917,69,462,0,370,509,148,361,"Census Tract 5412.02, Harris County, Texas",724,796,208,114,171,19,314,286,134,257
"G4802010541203","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541203",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541203",,,"Census Tract 5412.03, Harris County, Texas",2686,2402,33,0,192,0,44,15,0,15,"Census Tract 5412.03, Harris County, Texas",198,194,51,13,123,13,42,24,13,24
"G4802010541300","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541300",,,"Census Tract 5413, Harris County, Texas",12533,6406,2132,29,970,0,2887,109,30,79,"Census Tract 5413, Harris County, Texas",911,989,687,47,420,21,1054,85,53,71
"G4802010541400","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541400",,,"Census Tract 5414, Harris County, Texas",16454,7267,3419,0,3745,0,1484,539,297,242,"Census Tract 5414, Harris County, Texas",1240,1200,811,21,976,21,867,410,322,240
"G4802010541500","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541500",,,"Census Tract 5415, Harris County, Texas",5081,2463,612,28,1282,20,310,366,180,186,"Census Tract 5415, Harris County, Texas",345,388,342,42,379,33,256,282,264,128
"G4802010541601","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541601",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541601",,,"Census Tract 5416.01, Harris County, Texas",5930,3952,844,0,641,0,402,91,6,85,"Census Tract 5416.01, Harris County, Texas",521,500,333,19,145,19,363,84,15,84
"G4802010541602","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541602",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541602",,,"Census Tract 5416.02, Harris County, Texas",10205,6300,711,160,330,0,2190,514,126,388,"Census Tract 5416.02, Harris County, Texas",908,794,183,148,238,21,810,440,132,426
"G4802010541700","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541700",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541700",,,"Census Tract 5417, Harris County, Texas",10937,6079,3326,44,846,0,382,260,92,168,"Census Tract 5417, Harris County, Texas",933,894,1119,71,394,21,239,186,98,155
"G4802010541800","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541800",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541800",,,"Census Tract 5418, Harris County, Texas",5843,3395,977,40,388,0,897,146,64,82,"Census Tract 5418, Harris County, Texas",834,846,470,52,196,19,681,151,112,121
"G4802010541900","2013-2017","TX",,,"Texas","48","Harris County","201",,,"541900",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201541900",,,"Census Tract 5419, Harris County, Texas",6970,4934,925,0,316,0,457,338,41,297,"Census Tract 5419, Harris County, Texas",469,512,465,19,228,19,266,384,50,378
"G4802010542000","2013-2017","TX",,,"Texas","48","Harris County","201",,,"542000",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201542000",,,"Census Tract 5420, Harris County, Texas",15792,10873,2263,132,1283,0,669,572,44,528,"Census Tract 5420, Harris County, Texas",987,1200,426,206,294,21,497,299,82,292
"G4802010542101","2013-2017","TX",,,"Texas","48","Harris County","201",,,"542101",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201542101",,,"Census Tract 5421.01, Harris County, Texas",21735,11337,6213,41,1395,0,2511,238,142,96,"Census Tract 5421.01, Harris County, Texas",1562,1968,1141,64,549,25,1443,228,193,113
"G4802010542102","2013-2017","TX",,,"Texas","48","Harris County","201",,,"542102",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201542102",,,"Census Tract 5421.02, Harris County, Texas",17154,9432,4836,43,769,0,1561,513,46,467,"Census Tract 5421.02, Harris County, Texas",1190,2102,1548,70,550,21,789,496,57,490
"G4802010542200","2013-2017","TX",,,"Texas","48","Harris County","201",,,"542200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201542200",,,"Census Tract 5422, Harris County, Texas",22943,12845,5878,0,1468,0,2053,699,50,649,"Census Tract 5422, Harris County, Texas",1487,1779,1064,25,501,25,1112,506,59,506
"G4802010542301","2013-2017","TX",,,"Texas","48","Harris County","201",,,"542301",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US48201542301",,,"Census Tract 5423.01, Harris County, Texas",14462,8536,1910,253,869,0,2103,791,250,541,"Census Tract 5423.01, Harris County, Texas",865,1070,534,218,242,21,1026,399,283,293
