GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,AQNGE001,AQNGE002,AQNGE003,AQNGE004,AQNGE005,AQNGE006,AQNGE007,AQNGE008,AQNGE009,AQNGE010,NAME_M,AQNGM001,AQNGM002,AQNGM003,AQNGM004,AQNGM005,AQNGM006,AQNGM007,AQNGM008,AQNGM009,AQNGM010
"G4800910310803","2018-2022","TX",,,"Texas","48","Comal County","091",,,"310803",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48091310803",,,"48091310803","Census Tract 3108.03, Comal County, Texas",5591,4845,202,0,130,0,24,390,315,75,"Census Tract 3108.03, Comal County, Texas",812,792,205,21,215,21,39,286,290,84
"G4800910310804","2018-2022","TX",,,"Texas","48","Comal County","091",,,"310804",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48091310804",,,"48091310804","Census Tract 3108.04, Comal County, Texas",5851,4256,445,0,150,66,0,934,778,156,"Census Tract 3108.04, Comal County, Texas",839,760,198,21,115,102,21,439,402,151
"G4800910310901","2018-2022","TX",,,"Texas","48","Comal County","091",,,"310901",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48091310901",,,"48091310901","Census Tract 3109.01, Comal County, Texas",10119,7438,205,0,184,0,670,1622,1099,523,"Census Tract 3109.01, Comal County, Texas",1061,659,163,23,158,23,595,591,501,375
"G4800910310903","2018-2022","TX",,,"Texas","48","Comal County","091",,,"310903",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48091310903",,,"48091310903","Census Tract 3109.03, Comal County, Texas",7230,6464,5,18,29,0,47,667,591,76,"Census Tract 3109.03, Comal County, Texas",901,897,7,25,41,21,57,282,279,96
"G4800910310904","2018-2022","TX",,,"Texas","48","Comal County","091",,,"310904",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48091310904",,,"48091310904","Census Tract 3109.04, Comal County, Texas",8712,6710,125,0,72,0,755,1050,743,307,"Census Tract 3109.04, Comal County, Texas",864,920,125,21,72,21,483,414,399,184
"G4800910310905","2018-2022","TX",,,"Texas","48","Comal County","091",,,"310905",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48091310905",,,"48091310905","Census Tract 3109.05, Comal County, Texas",3108,2671,0,0,0,0,171,266,166,100,"Census Tract 3109.05, Comal County, Texas",510,522,15,15,15,15,229,250,142,129
"G4800930950101","2018-2022","TX",,,"Texas","48","Comanche County","093",,,"950101",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48093950101",,,"48093950101","Census Tract 9501.01, Comanche County, Texas",1984,1428,0,10,37,0,20,489,466,23,"Census Tract 9501.01, Comanche County, Texas",360,348,15,16,35,15,21,218,210,25
"G4800930950102","2018-2022","TX",,,"Texas","48","Comanche County","093",,,"950102",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48093950102",,,"48093950102","Census Tract 9501.02, Comanche County, Texas",2642,2356,13,7,0,0,10,256,228,28,"Census Tract 9501.02, Comanche County, Texas",364,370,28,12,15,15,17,178,156,32
"G4800930950200","2018-2022","TX",,,"Texas","48","Comanche County","093",,,"950200",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48093950200",,,"48093950200","Census Tract 9502, Comanche County, Texas",3303,2885,0,24,34,0,115,245,128,117,"Census Tract 9502, Comanche County, Texas",377,353,15,29,25,15,86,118,103,56
"G4800930950300","2018-2022","TX",,,"Texas","48","Comanche County","093",,,"950300",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48093950300",,,"48093950300","Census Tract 9503, Comanche County, Texas",4029,2304,45,108,0,0,146,1426,1298,128,"Census Tract 9503, Comanche County, Texas",150,328,43,148,15,15,102,355,365,122
"G4800930950400","2018-2022","TX",,,"Texas","48","Comanche County","093",,,"950400",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48093950400",,,"48093950400","Census Tract 9504, Comanche County, Texas",1693,1227,1,0,0,0,58,407,400,7,"Census Tract 9504, Comanche County, Texas",260,187,3,15,15,15,42,224,225,10
"G4800950950300","2018-2022","TX",,,"Texas","48","Concho County","095",,,"950300",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48095950300",,,"48095950300","Census Tract 9503, Concho County, Texas",3235,2451,136,2,28,0,88,530,490,40,"Census Tract 9503, Concho County, Texas",,232,105,4,43,15,90,159,158,39
"G4800970000100","2018-2022","TX",,,"Texas","48","Cooke County","097",,,"000100",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48097000100",,,"48097000100","Census Tract 1, Cooke County, Texas",6331,5321,125,51,16,0,66,752,573,179,"Census Tract 1, Cooke County, Texas",648,660,88,40,28,21,64,480,470,115
"G4800970000200","2018-2022","TX",,,"Texas","48","Cooke County","097",,,"000200",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48097000200",,,"48097000200","Census Tract 2, Cooke County, Texas",5051,4846,0,20,30,0,29,126,35,91,"Census Tract 2, Cooke County, Texas",525,522,21,25,41,21,24,72,41,57
"G4800970000400","2018-2022","TX",,,"Texas","48","Cooke County","097",,,"000400",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48097000400",,,"48097000400","Census Tract 4, Cooke County, Texas",1981,1581,190,11,34,0,32,133,84,49,"Census Tract 4, Cooke County, Texas",337,278,101,18,40,15,43,110,94,57
"G4800970000500","2018-2022","TX",,,"Texas","48","Cooke County","097",,,"000500",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48097000500",,,"48097000500","Census Tract 5, Cooke County, Texas",3296,2670,113,8,165,0,124,216,119,97,"Census Tract 5, Cooke County, Texas",561,546,107,14,126,15,136,139,125,81
"G4800970000600","2018-2022","TX",,,"Texas","48","Cooke County","097",,,"000600",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48097000600",,,"48097000600","Census Tract 6, Cooke County, Texas",4993,3590,347,0,118,8,72,858,692,166,"Census Tract 6, Cooke County, Texas",619,443,205,15,138,13,96,495,476,127
"G4800970000701","2018-2022","TX",,,"Texas","48","Cooke County","097",,,"000701",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48097000701",,,"48097000701","Census Tract 7.01, Cooke County, Texas",4522,4235,14,0,0,0,41,232,109,123,"Census Tract 7.01, Cooke County, Texas",502,466,22,15,15,15,55,153,113,115
"G4800970000702","2018-2022","TX",,,"Texas","48","Cooke County","097",,,"000702",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48097000702",,,"48097000702","Census Tract 7.02, Cooke County, Texas",2984,2618,0,0,0,0,99,267,245,22,"Census Tract 7.02, Cooke County, Texas",517,589,15,15,15,15,135,249,250,27
"G4800970000900","2018-2022","TX",,,"Texas","48","Cooke County","097",,,"000900",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48097000900",,,"48097000900","Census Tract 9, Cooke County, Texas",5334,4802,27,2,6,0,50,447,314,133,"Census Tract 9, Cooke County, Texas",475,507,31,4,15,21,69,215,191,60
"G4800970001100","2018-2022","TX",,,"Texas","48","Cooke County","097",,,"001100",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48097001100",,,"48097001100","Census Tract 11, Cooke County, Texas",7368,5168,520,163,0,0,412,1105,1008,97,"Census Tract 11, Cooke County, Texas",707,596,388,127,21,21,353,556,545,102
"G4800990010101","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010101",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010101",,,"48099010101","Census Tract 101.01, Coryell County, Texas",5022,4070,13,2,102,1,17,817,73,744,"Census Tract 101.01, Coryell County, Texas",611,464,15,4,99,2,20,412,61,407
"G4800990010102","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010102",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010102",,,"48099010102","Census Tract 101.02, Coryell County, Texas",4007,3447,3,15,21,0,144,377,205,172,"Census Tract 101.02, Coryell County, Texas",447,472,6,18,16,15,169,129,119,84
"G4800990010201","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010201",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010201",,,"48099010201","Census Tract 102.01, Coryell County, Texas",8525,3939,2034,70,73,15,686,1708,746,962,"Census Tract 102.01, Coryell County, Texas",215,287,291,49,122,22,343,309,481,295
"G4800990010202","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010202",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010202",,,"48099010202","Census Tract 102.02, Coryell County, Texas",5144,4466,253,5,98,0,31,291,112,179,"Census Tract 102.02, Coryell County, Texas",733,732,159,11,71,21,30,187,116,139
"G4800990010300","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010300",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010300",,,"48099010300","Census Tract 103, Coryell County, Texas",2349,1700,141,0,5,0,7,496,191,305,"Census Tract 103, Coryell County, Texas",315,304,59,15,7,15,10,181,142,131
"G4800990010400","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010400",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010400",,,"48099010400","Census Tract 104, Coryell County, Texas",4255,3495,25,0,18,0,58,659,485,174,"Census Tract 104, Coryell County, Texas",495,526,36,15,32,15,66,226,220,119
"G4800990010501","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010501",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010501",,,"48099010501","Census Tract 105.01, Coryell County, Texas",2780,1338,602,99,183,93,176,289,91,198,"Census Tract 105.01, Coryell County, Texas",480,419,255,126,172,106,160,172,54,170
"G4800990010502","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010502",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010502",,,"48099010502","Census Tract 105.02, Coryell County, Texas",3468,2215,568,53,103,45,58,426,104,322,"Census Tract 105.02, Coryell County, Texas",609,553,257,74,98,64,44,208,143,193
"G4800990010503","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010503",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010503",,,"48099010503","Census Tract 105.03, Coryell County, Texas",5606,3647,1088,9,96,168,135,463,238,225,"Census Tract 105.03, Coryell County, Texas",174,326,270,20,93,120,104,268,279,121
"G4800990010504","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010504",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010504",,,"48099010504","Census Tract 105.04, Coryell County, Texas",2226,958,703,56,103,26,44,336,154,182,"Census Tract 105.04, Coryell County, Texas",337,352,334,76,73,32,45,154,116,108
"G4800990010601","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010601",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010601",,,"48099010601","Census Tract 106.01, Coryell County, Texas",4125,2169,865,7,259,0,100,725,251,474,"Census Tract 106.01, Coryell County, Texas",539,425,224,11,116,15,100,266,178,202
"G4800990010603","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010603",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010603",,,"48099010603","Census Tract 106.03, Coryell County, Texas",6853,4249,1126,11,66,24,190,1187,636,551,"Census Tract 106.03, Coryell County, Texas",781,709,377,21,60,30,144,419,288,317
"G4800990010604","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010604",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010604",,,"48099010604","Census Tract 106.04, Coryell County, Texas",7082,4114,1272,51,186,14,151,1294,419,875,"Census Tract 106.04, Coryell County, Texas",701,482,359,57,126,31,98,436,259,315
"G4800990010701","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010701",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010701",,,"48099010701","Census Tract 107.01, Coryell County, Texas",4684,3147,381,0,88,0,251,817,303,514,"Census Tract 107.01, Coryell County, Texas",464,492,172,15,69,15,197,329,293,175
"G4800990010702","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010702",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010702",,,"48099010702","Census Tract 107.02, Coryell County, Texas",2597,1873,191,0,18,118,71,326,51,275,"Census Tract 107.02, Coryell County, Texas",362,391,111,15,27,55,64,186,43,189
"G4800990010802","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010802",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010802",,,"48099010802","Census Tract 108.02, Coryell County, Texas",6663,3630,1063,0,140,8,214,1608,846,762,"Census Tract 108.02, Coryell County, Texas",743,874,474,21,109,17,170,592,417,419
"G4800990010803","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010803",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010803",,,"48099010803","Census Tract 108.03, Coryell County, Texas",2573,1474,464,10,136,72,112,305,111,194,"Census Tract 108.03, Coryell County, Texas",273,204,196,13,74,75,106,149,94,112
"G4800990010804","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"010804",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099010804",,,"48099010804","Census Tract 108.04, Coryell County, Texas",4279,2881,404,65,32,24,62,811,420,391,"Census Tract 108.04, Coryell County, Texas",544,461,205,68,28,30,77,315,296,184
"G4800990980000","2018-2022","TX",,,"Texas","48","Coryell County","099",,,"980000",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48099980000",,,"48099980000","Census Tract 9800, Coryell County, Texas",689,358,123,0,34,18,52,104,69,35,"Census Tract 9800, Coryell County, Texas",200,170,95,15,55,38,70,97,74,55
"G4801010950100","2018-2022","TX",,,"Texas","48","Cottle County","101",,,"950100",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48101950100",,,"48101950100","Census Tract 9501, Cottle County, Texas",1647,1227,109,0,0,0,29,282,95,187,"Census Tract 9501, Cottle County, Texas",328,242,93,15,15,15,30,209,73,196
"G4801030950100","2018-2022","TX",,,"Texas","48","Crane County","103",,,"950100",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48103950100",,,"48103950100","Census Tract 9501, Crane County, Texas",4636,1871,109,11,114,6,2016,509,470,39,"Census Tract 9501, Crane County, Texas",,233,75,14,71,13,314,251,250,44
"G4801050950100","2018-2022","TX",,,"Texas","48","Crockett County","105",,,"950100",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48105950100",,,"48105950100","Census Tract 9501, Crockett County, Texas",2949,1247,11,0,0,0,1295,396,315,81,"Census Tract 9501, Crockett County, Texas",252,286,24,15,15,15,358,380,365,120
"G4801070950100","2018-2022","TX",,,"Texas","48","Crosby County","107",,,"950100",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48107950100",,,"48107950100","Census Tract 9501, Crosby County, Texas",1954,1319,48,0,4,19,327,237,126,111,"Census Tract 9501, Crosby County, Texas",202,211,36,15,8,25,113,97,63,74
"G4801070950200","2018-2022","TX",,,"Texas","48","Crosby County","107",,,"950200",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48107950200",,,"48107950200","Census Tract 9502, Crosby County, Texas",1867,1411,81,0,17,0,191,167,159,8,"Census Tract 9502, Crosby County, Texas",205,179,51,15,24,15,124,98,97,11
"G4801070950300","2018-2022","TX",,,"Texas","48","Crosby County","107",,,"950300",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48107950300",,,"48107950300","Census Tract 9503, Crosby County, Texas",1336,1060,27,0,13,0,106,130,79,51,"Census Tract 9503, Crosby County, Texas",206,189,26,15,20,15,72,71,60,36
"G4801090950300","2018-2022","TX",,,"Texas","48","Culberson County","109",,,"950300",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48109950300",,,"48109950300","Census Tract 9503, Culberson County, Texas",2181,986,4,132,22,0,235,802,785,17,"Census Tract 9503, Culberson County, Texas",,341,5,125,32,15,216,297,294,27
"G4801110950100","2018-2022","TX",,,"Texas","48","Dallam County","111",,,"950100",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48111950100",,,"48111950100","Census Tract 9501, Dallam County, Texas",1623,1465,0,17,0,0,9,132,67,65,"Census Tract 9501, Dallam County, Texas",368,339,15,26,15,15,16,113,59,83
"G4801110950300","2018-2022","TX",,,"Texas","48","Dallam County","111",,,"950300",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48111950300",,,"48111950300","Census Tract 9503, Dallam County, Texas",5542,3770,5,145,0,0,713,909,615,294,"Census Tract 9503, Dallam County, Texas",368,741,8,221,21,21,392,381,261,221
"G4801130000100","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000100",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000100",,,"48113000100","Census Tract 1, Dallas County, Texas",3994,3106,269,0,50,0,25,544,294,250,"Census Tract 1, Dallas County, Texas",572,490,189,15,59,15,39,317,241,190
"G4801130000201","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000201",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000201",,,"48113000201","Census Tract 2.01, Dallas County, Texas",2872,2732,59,4,20,0,11,46,23,23,"Census Tract 2.01, Dallas County, Texas",348,330,95,7,25,15,17,34,23,27
"G4801130000202","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000202",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000202",,,"48113000202","Census Tract 2.02, Dallas County, Texas",3817,3140,175,10,151,0,16,325,160,165,"Census Tract 2.02, Dallas County, Texas",521,544,158,16,139,15,22,180,113,132
"G4801130000300","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000300",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000300",,,"48113000300","Census Tract 3, Dallas County, Texas",4325,3655,150,11,269,0,19,221,172,49,"Census Tract 3, Dallas County, Texas",1030,1023,204,19,156,15,31,194,177,61
"G4801130000401","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000401",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000401",,,"48113000401","Census Tract 4.01, Dallas County, Texas",4649,2253,1110,98,465,0,356,367,322,45,"Census Tract 4.01, Dallas County, Texas",405,413,317,90,177,15,190,226,223,40
"G4801130000405","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000405",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000405",,,"48113000405","Census Tract 4.05, Dallas County, Texas",1971,845,864,0,79,0,21,162,95,67,"Census Tract 4.05, Dallas County, Texas",382,280,280,15,66,15,24,138,135,55
"G4801130000407","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000407",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000407",,,"48113000407","Census Tract 4.07, Dallas County, Texas",2187,1455,200,74,220,0,189,49,23,26,"Census Tract 4.07, Dallas County, Texas",746,785,125,102,235,15,172,47,38,23
"G4801130000408","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000408",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000408",,,"48113000408","Census Tract 4.08, Dallas County, Texas",2301,1358,151,69,216,0,153,354,262,92,"Census Tract 4.08, Dallas County, Texas",525,416,134,80,134,15,103,162,178,84
"G4801130000409","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000409",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000409",,,"48113000409","Census Tract 4.09, Dallas County, Texas",4157,1809,486,0,1088,0,266,508,221,287,"Census Tract 4.09, Dallas County, Texas",646,504,304,15,476,15,236,286,258,137
"G4801130000410","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000410",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000410",,,"48113000410","Census Tract 4.10, Dallas County, Texas",4416,3199,87,78,0,0,431,621,621,0,"Census Tract 4.10, Dallas County, Texas",707,451,141,83,15,15,345,414,414,15
"G4801130000501","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000501",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000501",,,"48113000501","Census Tract 5.01, Dallas County, Texas",1945,1049,300,0,309,0,49,238,78,160,"Census Tract 5.01, Dallas County, Texas",708,452,281,15,428,15,39,211,97,185
"G4801130000502","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000502",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000502",,,"48113000502","Census Tract 5.02, Dallas County, Texas",2188,1779,80,0,106,0,92,131,131,0,"Census Tract 5.02, Dallas County, Texas",431,426,54,15,68,15,97,117,117,15
"G4801130000503","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000503",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000503",,,"48113000503","Census Tract 5.03, Dallas County, Texas",2059,1293,297,9,250,0,63,147,91,56,"Census Tract 5.03, Dallas County, Texas",301,312,141,15,146,15,71,70,5,69
"G4801130000605","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000605",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000605",,,"48113000605","Census Tract 6.05, Dallas County, Texas",2304,1558,70,27,320,0,7,322,141,181,"Census Tract 6.05, Dallas County, Texas",270,219,61,34,158,15,12,140,111,105
"G4801130000606","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000606",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000606",,,"48113000606","Census Tract 6.06, Dallas County, Texas",3095,2314,191,0,263,46,118,163,136,27,"Census Tract 6.06, Dallas County, Texas",402,370,182,15,213,62,111,133,127,32
"G4801130000607","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000607",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000607",,,"48113000607","Census Tract 6.07, Dallas County, Texas",1877,1405,82,0,144,0,71,175,82,93,"Census Tract 6.07, Dallas County, Texas",360,338,74,15,86,15,84,101,57,83
"G4801130000608","2018-2022","TX",,,"Texas","48","Dallas County","113",,,"000608",,,,,,,,,,,,,,,,,,,,,,,,,,"1400000US48113000608",,,"48113000608","Census Tract 6.08, Dallas County, Texas",2427,1612,54,0,374,0,0,387,303,84,"Census Tract 6.08, Dallas County, Texas",651,419,44,15,389,15,15,266,265,69
